1,353.26087,0,0,0.4152146,0.20784836,0.11985693,-0.17475854,21,0.004228,-0.0664823,0.002114,36,0.004228,0.002114,23,0.002114,0,0.06452627,6,0.14009675,0.27645564,33,0.002114,0.004228,-0.20445538,0.016890127,37.234058,0.004228,0.14791435,0,-0.09804577,217.266667,0.002114,0.008457,0.004228,0.002114,0,0.08395349,0.002114,0.002114,37.605357,0.006342,-0.031287268,0,19.751856,0.002114,0,0.16927329,0.004228,32.796263
1,432.421053,0,0,0.18772711,0.19414602,0.105138585,-0.11432173,38,0.006568,-0.036468476,0.004926,32,0.003284,0.006568,38,0.003284,0,-0.078398965,5,0.03520266,0.09351753,40,0.003284,0.004926,-0.11845456,0.032388154,47.658513,0,0.19647393,0.001642,-0.14590412,294.184211,0.001642,0.004926,0.003284,0.006568,0,0.006927858,0,0.004926,44.080253,0.001642,-0.076971926,0,13.214569,0.003284,0,0.14804646,0.001642,29.744256
1,434.410256,0.001647,0.003295,0.28142542,0.17375061,0.07983975,-0.14698018,31,0.008237,-0.052634303,0.003295,36,0.001647,0.004942,39,0.003295,0,-0.018026736,6,-0.009555175,0.120496266,38,0.001647,0.003295,-0.10690352,0.020271868,47.012905,0.001647,0.15478435,0.003295,-0.1706744,316.058824,0,0.003295,0.004942,0.003295,0.001647,0.017331738,0,0.004942,37.598629,0.003295,-0.080236584,0.001647,11.19014,0.003295,0,0.2279218,0.003295,29.741224
1,416.475,0,0.004918,0.30097702,0.19576281,0.10809899,-0.07633368,33,0.008197,0.01056663,0.004918,40,0.006557,0.004918,40,0.004918,0.001639,-0.043985065,5,0.018845443,0.12635809,39,0.001639,0.004918,-0.029730218,0.029300746,49.133313,0.001639,0.115315236,0.003279,-0.16252255,330.690476,0,0.001639,0.003279,0.003279,0.001639,0.040208094,0,0.004918,48.432914,0.003279,-0.15514877,0.001639,10.141948,0.003279,0.001639,0.17525664,0.003279,36.056087
1,423.589744,0,0.003289,0.2985734,0.22196059,0.14094676,-0.18091339,33,0.008224,0.036104247,0.004934,37,0.004934,0.003289,39,0.004934,0.001645,-0.018984072,5,0.11249117,0.12616278,37,0.001645,0,-0.028905934,0.024371093,49.021781,0.001645,0.12985657,0.004934,-0.1751055,307.785714,0.001645,0.004934,0.001645,0.003289,0,-0.020904215,0,0.001645,36.454854,0.003289,-0.117416285,0.001645,13.107101,0.003289,0,0.13776778,0.006579,29.257723
1,125,0,0.004425,0.1656449,0.2534205,-0.034488063,0.14768358,9,0.004425,-0.06526293,0.013274,14,0.013274,0.004425,12,0,0,-0.35596985,3,-0.03245028,0.28868157,23,0.00885,0.004425,0.061045144,-0.042608466,21.779852,0,0.06762376,0.004425,0.071633704,102.083333,0,0,0,0,0,-0.032077976,0.004425,0,16.801438,0.004425,0.009330083,0.004425,24.069923,0,0,0.5097623,0,20.948276
1,149.416667,0,0.007968,0.005547665,0.22396241,-0.009758954,0.08586614,9,0.003984,-0.06365426,0.007968,12,0.007968,0.003984,12,0.003984,0,-0.26076588,6,0.02443812,0.3393615,18,0.003984,0.003984,-0.021270346,0.035356864,25.47708,0,0.24596906,0.003984,0.28635123,142,0,0.003984,0.003984,0,0,-0.20846091,0.003984,0,26.397812,0,0.16109592,0.003984,15.606572,0,0,0.5877402,0,19.122217
1,152.166667,0,0,0.09550623,0.31183988,0.058257006,0.014851701,8,0,-0.00961685,0.003937,11,0.003937,0.003937,12,0.003937,0.003937,-0.23841214,5,-0.04514677,0.37016344,22,0,0.003937,-0.23327133,0.10481028,26.979906,0.003937,0.39116183,0,-0.01231797,127.538462,0,0.003937,0.003937,0,0.003937,0.002752438,0.003937,0,20.38943,0.003937,0.06504761,0,13.713231,0.003937,0,0.5030042,0,19.131944
1,125.5,0,0.009662,0.19018067,0.34396636,0.11105506,0.15779623,8,0,-0.1268685,0.004831,12,0.004831,0,12,0,0,-0.35261142,4,-0.00773979,0.32710147,19,0.009662,0,0.04973532,0.019919751,20.850024,0.004831,0.24448738,0.004831,0.061165348,135.111111,0.004831,0,0,0.004831,0,-0.05452699,0.004831,0,21.024437,0,0.15546726,0.004831,21.795184,0,0.004831,0.6030203,0,20.890693
1,125.416667,0,0.004405,0.12540847,0.12630333,-0.018473994,0.23036514,12,0.004405,-0.03837081,0.008811,13,0.004405,0,12,0,0.004405,-0.47509682,5,0.014349889,0.42005908,20,0.008811,0.004405,0.018057935,-0.04948462,18.799299,0,0.22059424,0.004405,0.24612837,112.333333,0,0.004405,0,0,0,-0.1207869,0.004405,0,22.81986,0,0.07431525,0.008811,20.216996,0,0,0.7461187,0,21.091887
